title	id	price	clicks	unpaid clicks	sale price	condition	availability	Dynamic Remarketing - active	Dynamic Remarketing - disapproved or invalid	Free listings - active	Free listings - disapproved or invalid	Shopping ads - active	Shopping ads - disapproved or invalid	channel	feed label	language	additional image link	age group	brand	color	cost of goods sold	custom label 0	description	gender	google product category	gtin	identifier exists	image link	item group id	link	mpn	product type	sell on google quantity	shipping weight	size
Lethbridge Dining Chair Set of 2 Light Grey | OMF	shopify_AU_7559882899653_42532509778117	359.00 AUD	0	0		new	in stock	AU		AU		AU		Online	AU	en			Cafe Lighting			Receiving Clicks	"Introducing the Lethbridge Dining Chair - a classic piece that exudes maximum comfort. This chair is upholstered in a light grey linen look fabric, adorned with silver studs on the back and side, giving it a touch of sophistication. The Lethbridge is versatile and would complement various interior styles such as the Manhattan apartment, Hamptons, and French Country. The antique wood coloured straight legs add to the chair's elegant aesthetic. Assembling the Lethbridge is a breeze, and it comes packaged as a set of two chairs. Elevate your dining experience with the Lethbridge Dining Chair, a statement piece that combines style and comfort."		furniture > chairs > kitchen & dining room chairs		no	https://cdn.shopify.com/s/files/1/0523/6729/4661/products/32385_1.jpg?v=1700314604		https://www.omf.net.au/products/lethbridge-dining-chair-set-of-2-light-grey?variant=42532509778117&currency=AUD		Furniture	3	0 kg	
Royal Comfort -Bamboo Quilt Queen - 350Gsm | OMF	shopify_AU_7590413107397_42625530822853	59.95 AUD	0	3		new	in stock	AU		AU		AU		Online	AU	en			Australian Business Mobiles			Receiving Clicks	Royal Comfort -Bamboo Quilt Queen - 350GSM		home & garden > linens & bedding > bedding > quilts & comforters		no	https://cdn.shopify.com/s/files/1/0523/6729/4661/files/202755_1.jpg?v=1704410901		https://www.omf.net.au/products/royal-comfort-bamboo-quilt-qn-350gsm?variant=42625530822853&currency=AUD		quilt covers	479	2.5 kg	
Royal Comfort 250TC 100% Organic Cotton 4 Piece Double Sheet Set Graphite | OMF	shopify_AU_7557124161733_42527692390597	48.00 AUD	0	0		new	in stock	AU		AU		AU		Online	AU	en			Australian Business Mobiles			Receiving Clicks	"Indulge in comfort with the Royal Comfort 250TC 100% Organic Cotton 4pc Double Sheet Set in Graphite. Perfect for a sustainable and luxurious sleep experience. Shop your new favourite bedding today.
"		home & garden > linens & bedding > bedding > bed sheets		no	https://cdn.shopify.com/s/files/1/0523/6729/4661/files/205355_1_70bb4ebb-6ae8-4802-904a-fc43b9abd0c1.jpg?v=1700152681		https://www.omf.net.au/products/royal-comfort-250tc-100-organic-cotton-4-piece-double-sheet-set-graphite?variant=42527692390597&currency=AUD		bed sheets	326	1.35 kg	
Casa Decor Luxury Satin Pillowcases Twin Pack - Navy | OMF	shopify_AU_7590412779717_42625530495173	24.95 AUD	0	0		new	in stock	AU		AU		AU		Online	AU	en			Australian Business Mobiles			Receiving Clicks	"Sleep well, wake up refreshed with Casa Decor Luxury Satin Pillowcases. Made from 100% woven polyester, they prevent wrinkles and maintain smooth hair. Perfect for a stylish bedroom or as a gift! "		home & garden > linens & bedding > bedding > pillowcases & shams		no	https://cdn.shopify.com/s/files/1/0523/6729/4661/files/10003450_1.jpg?v=1703176644		https://www.omf.net.au/products/casa-decor-luxury-satin-pillowcases-navy-twin-pack?variant=42625530495173&currency=AUD		Pillow Case	486	0.27 kg	
Indi Queen/King Coverlet Set White | OMF	shopify_AU_7564207685829_42549489041605	219.00 AUD	0	0			in stock	AU		AU		AU		Online	AU	en			Bianca			Receiving Clicks	"A magnificent floral canvas of blush, green and teal hues take center stage on Indi! This unique hand-painted design, a specialty of our Aussie creators, is quilted with a classic diamond pattern to exude graceful elegance."		home & garden > linens & bedding > bedding		no	https://cdn.shopify.com/s/files/1/0523/6729/4661/files/SINDIQINDISKINDI-3.jpg?v=1702053770		https://www.omf.net.au/products/indi-queen-polyester-coverlet-set-white-qn-kg?variant=42549489041605&currency=AUD		Coverlet	163	0 kg	
Essentials Gas Lift Double Bed Frame | OMF	shopify_AU_7510214115525_42426904379589	348.00 AUD	15	54			in stock	AU		AU		AU		Online	AU	en			Original Mattress Factory Australia			Receiving Clicks	"Upgrade your sleep experience with the Essentials Gas Lift Double Bed Frame from OMF. Offering innovative design and quality construction for lasting comfort. Shop today for superior rest.
"		furniture > beds & accessories > beds & bed frames			https://cdn.shopify.com/s/files/1/0523/6729/4661/files/EssentialsGasLiftBed9_b5f811f3-bbdd-4bbc-86f1-f713dd144af2.jpg?v=1697733362		https://www.omf.net.au/products/essentials-gas-lift-db-bed-frame?variant=42426904379589&currency=AUD		Bed Frame		0 kg	
iContour GT8 Single Mattress | OMF	shopify_AU_7494168740037_42378022420677	288.00 AUD	3	5	256.00 AUD	new	in stock	AU		AU		AU		Online	AU	en			Original Mattress Factory Australia			Receiving Clicks	Experience the perfect blend of comfort and support with the iContour GT8 Single Size Mattress from OMF. Engineered for quality sleep. Upgrade your bedtime today!	unisex	furniture > beds & accessories > mattresses		no	https://cdn.shopify.com/s/files/1/0523/6729/4661/files/GT8Styled-v3_f5147312-9710-4218-b960-c398f13e7e58.png?v=1699461695		https://www.omf.net.au/products/gt8-sg-mattress?variant=42378022420677&currency=AUD		Mattress		17.1 kg	
Royal Comfort Plush Camel Blanket | OMF	shopify_AU_7590413959365_42625531773125	44.00 AUD	0	2		new	in stock	AU		AU		AU		Online	AU	en			Australian Business Mobiles			Receiving Clicks	Royal Comfort Plush Camel Blanket		home & garden > linens & bedding > bedding > blankets		no	https://cdn.shopify.com/s/files/1/0523/6729/4661/files/10002684_3.jpg?v=1703954008		https://www.omf.net.au/products/royal-comfort-plush-blanket-camel?variant=42625531773125&currency=AUD		Blanket	259	1 kg	
Sariya Square Velvet Cushion White | OMF	shopify_AU_7564202442949_42549482291397	50.00 AUD	0	0		new	in stock	AU		AU		AU		Online	AU	en			Bianca			Receiving Clicks	"A stunning protea sits front and center on this botanical cushion, surrounded by trendy eucalyptus and earthy terracotta. Printed on cotton sateen, with a snazzy green piped trim, it's the perfect finishing touch for an exquisitely chill vibe."		home & garden > linens & bedding > bedding > pillowcases & shams		no	https://cdn.shopify.com/s/files/1/0523/6729/4661/files/SQSAR.jpg?v=1701967564		https://www.omf.net.au/products/sariya-square-velvet-cushion-white?variant=42549482291397&currency=AUD		Cushion	120	0 kg	
Chiquita Super King Quilt Cover Set White | OMF	shopify_AU_7564202115269_42549481930949	234.00 AUD	0	1		new	in stock	AU		AU		AU		Online	AU	en			Bianca			Receiving Clicks	Let the serene greens of scattered leaves printed on stunning linen-look cotton take you away with the Chiquita Super King quilt cover set. Treat yourself - up the style ante with the velvet cushion and complete the look.		home & garden > linens & bedding > bedding > duvet covers		no	https://cdn.shopify.com/s/files/1/0523/6729/4661/files/DCHIQCHIKCHISKCHI-1_fb3ecf62-b3cb-4e78-9797-8b7f04852af5.jpg?v=1702053622		https://www.omf.net.au/products/chiquita-king-cotton-sateen-quilt-cover-set-white-sk?variant=42549481930949&currency=AUD		quilt covers	49	0 kg	
Royal Comfort 1200TC Ultrasoft 4 Piece Sheet Set King Charcoal | OMF	shopify_AU_7552840532165_42520700125381	48.00 AUD	0	0		new	in stock	AU		AU		AU		Online	AU	en			Australian Business Mobiles			Receiving Clicks	"Experience decadent comfort with Royal Comfort's 1200TC Ultrasoft Sheet Set. Made from 100% brushed microfibre, this set features a satin-weave fabric with a silky-soft feel. This hypoallergenic set is also moisture and odor resistant. Get a 100% comfy snooze with Royal Comfort."		home & garden > linens & bedding > bedding > bed sheets		no	https://cdn.shopify.com/s/files/1/0523/6729/4661/files/205610_4.jpg?v=1704340057		https://www.omf.net.au/products/royal-comfort-1200tc-ultrasoft-4-piece-sheet-set-kg-charcoal?variant=42520700125381&currency=AUD		bed sheets	129	0 kg	
Mulberry Silk Pillow Case Twin Pack - Soft Blue | OMF	shopify_AU_7590412550341_42625530233029	47.00 AUD	0	0		new	in stock	AU		AU		AU		Online	AU	en			Australian Business Mobiles			Receiving Clicks	"Indulge in luxury with the Mulberry Silk Pillowcase by Royal Comfort! Made with 100% pure silk and non-slip material, this pillowcase has 18 essential amino acids for anti-aging and moisturizing effects. It's also hypoallergenic and has temperature-regulating properties for a comfortable and healthy sleep."		home & garden > linens & bedding > bedding > pillowcases & shams		no	https://cdn.shopify.com/s/files/1/0523/6729/4661/files/10002252_1.jpg?v=1704403230		https://www.omf.net.au/products/mulberry-silk-pillowcase-twin-pack-soft-blue?variant=42625530233029&currency=AUD		Pillow Case	577	0.27 kg	
Sussex Super King Forest Green Quilt Cover Set | OMF	shopify_AU_7708422668485_43004739518661	164.00 AUD	5	2		new	in stock	AU		AU		AU		Online	AU	en			Bianca			Receiving Clicks	"Upgrade your boudoir with the flawless addition of Sussex. Made from cotton, this stunning quilt cover boasts a waffle jacquard pattern and a tailored edge. The trendy green hue is perfect for any room."		home & garden > linens & bedding > bedding > duvet covers		no	https://cdn.shopify.com/s/files/1/0523/6729/4661/files/QSUSKSUSSKSUS-3_19f0b691-4148-4ac7-8f2f-f66e6eba992e.jpg?v=1711015015		https://www.omf.net.au/products/sussex-skg-forest-green-cotton-waffle-jacquard-quilt-cover-set?variant=43004739518661&currency=AUD		quilt covers	150	2 kg	
Royal Comfort Ultra-Warm 800Gsm Charcoal Quilt - Queen | OMF	shopify_AU_7590414516421_42625532330181	89.00 AUD	4	0		new	in stock	AU		AU		AU		Online	AU	en			Australian Business Mobiles			Receiving Clicks	Royal Comfort Ultra-Warm 800GSM Charcoal Quilt - Queen		home & garden > linens & bedding > bedding > quilts & comforters		no	https://cdn.shopify.com/s/files/1/0523/6729/4661/files/10003958_5_a252df96-c77b-47a1-acd6-cfa47fef5a99.jpg?v=1704635804		https://www.omf.net.au/products/royal-comfort-ultra-warm-800gsm-charcoal-quilt-qn?variant=42625532330181&currency=AUD		quilt covers	13	3.8 kg	
Charlene European Pillowcase Blue | OMF	shopify_AU_7564204179653_42549485207749	34.00 AUD	0	0		new	in stock	AU		AU		AU		Online	AU	en			Bianca			Receiving Clicks	"Colorful florals dance across the fabric. Red accents offer a bit of pizzazz to the traditional, English look. The charming scalloped edges add a touch of elegance to your bedroom."		home & garden > linens & bedding > bedding > pillowcases & shams		no	https://cdn.shopify.com/s/files/1/0523/6729/4661/files/CHARLEPC.jpg?v=1702053719		https://www.omf.net.au/products/charlene-pillowcase-blue-euro?variant=42549485207749&currency=AUD		Pillow Case	160	0 kg	
Naya Comforter Set Charcoal Single/Double | OMF	shopify_AU_7564206211269_42549487403205	244.00 AUD	0	0			in stock	AU		AU		AU		Online	AU	en			Bianca			Receiving Clicks	Add a warm and cosy feel to your bedroom this winter with Naya. A beautiful comforter set printed on super soft flannel fabric. The on-trend check design is further enhanced with a snuggly sherpa reverse to ensure complete comfort this winter.		home & garden > linens & bedding > bedding > quilts & comforters		no	https://cdn.shopify.com/s/files/1/0523/6729/4661/files/SNAYQNAYSKNAY-1_08b225f5-08c7-48dc-a34d-4de1c3422223.jpg?v=1701794377		https://www.omf.net.au/products/naya-comforter-set-charcoal-sg-db?variant=42549487403205&currency=AUD		Quilt	45	0 kg	
Fletcher Flannelette Sheet Set Silver Single | OMF	shopify_AU_7558642204869_42530419966149	79.00 AUD	0	0		new	in stock	AU		AU		AU		Online	AU	en			Bianca			Receiving Clicks	"Snuggle in with our collection of flannelette bedding sets. Crafted of the softest brushed cotton, these sheets are incredibly snug and durable. Gently cuffed and edged, they come in several hues, plus 40cm of your wall's depth means they fit just right!"		home & garden > linens & bedding > bedding > bed sheets		no	https://cdn.shopify.com/s/files/1/0523/6729/4661/files/1SFLESKSFLESDFLESQFLESKFLESSKFLESSPKFLES_1.jpg?v=1702139579		https://www.omf.net.au/products/fletcher-170gsm-cotton-twill-flannelette-silver-sg-1?variant=42530419966149&currency=AUD		bed sheets	50	0 kg	
Renee Taylor 1500TC Cotton Blend Sheet Set King Dusk Grey | OMF	shopify_AU_7552837877957_42520697045189	55.95 AUD	0	0		new	in stock	AU		AU		AU		Online	AU	en			Australian Business Mobiles			Receiving Clicks	"Relish a night of lavishness in the Renee Taylor 1500TC Cotton Blend Sheet Set! Flaunting a chic handle & a silky feel, this 60% soft-cotton, 40% polyester delight ensures a cool, blissful sleep. With 1500 threads of quality, this sheet set guarantees a wrinkle-resistant finish and a heavenly, smooth touch! Features: - Brand: Renee Taylor - Decadent 1500 thread count - 60% pure soft cotton and 40% premium polyester blend - Expertly woven - Cotton on the face of the sheet set and polyester underneath - Easy care and wrinkle-resistant finish - Smooth and silky touch feel - Elegant packaging - Available colours: White, Dusk Grey, Stone, Indigo, Mist, and, Ivory Online Only"		home & garden > linens & bedding > bedding > bed sheets		no	https://cdn.shopify.com/s/files/1/0523/6729/4661/files/501810_1c.jpg?v=1700757213		https://www.omf.net.au/products/renee-taylor-1500tc-cotton-blend-sheet-set-kg-dusk-grey?variant=42520697045189&currency=AUD		bed sheets	25	0 kg	
BC7 Plush Long Single Mattress | OMF	shopify_AU_7492101177541_42373329289413	1898.00 AUD	0	0	759.00 AUD	new	in stock	AU		AU		AU		Online	AU	en			Original Mattress Factory Australia			Receiving Clicks	Experience the comfort of the BC7 Plush Long Single Size Mattress from OMF. Offering superior support and softness for uninterrupted sleep. Upgrade your sleep quality today.	unisex	furniture > beds & accessories > mattresses		no	https://cdn.shopify.com/s/files/1/0523/6729/4661/files/BC7_Q_S_TV_FA_01556217-4849-4514-89b3-334f4e17a0ee.jpg?v=1699547967		https://www.omf.net.au/products/bc7-plush-ls-size-mattress?variant=42373329289413&currency=AUD		Mattress		0 kg	
Natural Sleep Recycled Cotton And Bamboo Sheet Set Blue Split King | OMF	shopify_AU_7563159371973_42545182933189	129.00 AUD	0	1			in stock	AU		AU		AU		Online	AU	en			Bianca			Receiving Clicks	"Weaved from a percale fabric, these sustainable sheets with recycled cotton and bamboo make for the perfect night's rest. Moisture and body temp are controlled with ease due to natural properties, while they're super soft, smooth and reliable thanks to their cuffed and piped design. The fitted sheet's 40cm wall depth fits most mattresses too, and the blend is 25% recycled cotton, 30% cotton and a whopping 45% bamboo - plus it's RCS certified. Sweet dreams!"		home & garden > linens & bedding > bedding > bed sheets		no	https://cdn.shopify.com/s/files/1/0523/6729/4661/files/SNSBKSNSBDNSBQNSBKNSBSKNSBSPKNSB_00dfcd4d-e1ba-4129-be48-6f518e0b413b.jpg?v=1701967525		https://www.omf.net.au/products/natural-sleep-recycled-cotton-and-bamboo-split-kg-sheet-set-blue?variant=42545182933189&currency=AUD		bed sheets	272	0 kg	
"Quick Snap Standing Base 7"" Double Beige | OMF"	shopify_AU_7544777769157_42501114462405	264.00 AUD	6	0		new	in stock	AU		AU		AU		Online	AU	en			Zinus			Receiving Clicks	This award winning Quick Snap Standing Base is specifically designed for optimum support and durability. Provides support and convenience. Shop now!		furniture > beds & accessories > beds & bed frames		no	https://cdn.shopify.com/s/files/1/0523/6729/4661/files/10772_8825574b-8d41-4ada-a676-8ee109639920.jpg?v=1699548406		https://www.omf.net.au/products/quick-snap-standing-base-7-db-beige?variant=42501114462405&currency=AUD		Beds & Bases	55	26.01 kg	
Brighton Support Super King Mattress | OMF	shopify_AU_7492102455493_42373332467909	6398.00 AUD	1	1	2879.00 AUD		in stock	AU		AU		AU		Online	AU	en			Original Mattress Factory Australia			Receiving Clicks	"Experience supreme comfort with the Brighton Support Super King Mattress from OMF. Designed for quality sleep, it perfectly combines support and luxury. Order today for better rest.
"	unisex	furniture > beds & accessories > mattresses		no	https://cdn.shopify.com/s/files/1/0523/6729/4661/files/AUMATMEQNBRIXXX_FA_dc00f8a9-09e2-4924-b65c-b0c5962ad5e9.jpg?v=1696869551		https://www.omf.net.au/products/brighton-support-sk-mattress?variant=42373332467909&currency=AUD		Mattress		0 kg	
